cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
12081,54,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,50,0,2,0,38,tv,Séries,,,,1
12082,39,Masculino,Norte,Mensal,Débito Automático,Padrão,38.0,4,34,0,0,0,133,TV,Esportes,,,"4,5",0
12083,27,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,13,7,0,0,50,64,TV,Séries,"4,5","4,5",,0
12084,37,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,12,0,1,19,149,Tablet,Filmes,,,"2,0",0
12085,27,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,4,15,0,2,16,42,TV,Documentários,,,"1,5",1
12086,58,,Sudeste,Mensal,Pix,Básico,24.9,4,77,0,1,0,34,mobile,Esportes,"2,0",,"3,0",1
12087,48,Não Informar,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,10,11,0,0,81,149,Mobile,Esportes,"4,0",,"1,5",0
12088,44,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,12,27,0,2,3,15,mobile,Filmes,"2,0",,"4,0",1
12089,54,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,7,58,0,1,0,108,mobile,Filmes,"4,0",,"2,0",0
12090,18,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,48,32,0,1,0,77,Desktop,Filmes,,,"3,5",0
12091,45,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,17,16,0,0,28,127,Tablet,Esportes,"4,0","5,0","1,5",0
12092,20,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,32,0,3,0,37,Tablet,Filmes,"4,0",,"1,0",0
12093,37,Masculino,Nordeste,Mensal,Débito,Básico,24.9,7,25,0,0,21,92,Mobile,Novelas,"4,0",,"1,5",0
12094,33,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,18,32,1,1,0,51,Desktop,Séries,"4,0",,,0
12095,46,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,10,17,0,2,9,53,TV,Infantil,,,"2,0",1
12096,40,Masculino,Sudeste,Mensal,Pix,Básico,24.9,2,6,0,1,61,111,Tablet,Filmes,"4,0","4,5","4,0",0
12097,55,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,24,55,0,2,0,54,tv,Séries,"3,5",,"1,0",1
12098,30,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,32,30,1,2,15,74,mobile,Séries,"4,0",,"2,0",0
12099,47,Não Informar,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,16,7,0,1,52,43,tv,Séries,"4,0",,"5,0",0
12100,40,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,3,14,0,2,64,43,mobile,Séries,"4,5",,"4,0",0
12101,18,,Nordeste,Anual,Crédito Recorrente,Premium,38.0,1,9,0,0,81,87,Mobile,Infantil,,,"2,5",0
12102,26,Não Informar,Sudeste,Mensal,Pix,Básico,24.9,16,49,0,1,0,104,mobile,Séries,"3,5",,,0
12103,36,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,40,23,0,0,21,5,mobile,Filmes,"4,0",,"4,0",0
12104,52,,Sudeste,Mensal,Débito Automático,Padrão,38.0,17,19,0,2,56,122,TV,Documentários,"4,0",,"2,0",0
12105,44,,Sul,Mensal,Cartão de Crédito,Padrão,38.0,0,0,0,0,49,68,Mobile,Esportes,,"5,0",,0
12106,22,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,10,8,0,1,33,48,TV,Infantil,"2,0","5,0","5,0",0
12107,36,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,7,14,0,3,33,36,Mobile,Documentários,"2,0","1,0",,1
12108,64,Feminino,Sul,Mensal,Cartão de Crédito,Premium,49.9,1,17,0,2,48,134,Tablet,Séries,,"3,0","4,5",0
12109,39,Masculino,Nordeste,Mensal,Boleto,Padrão,38.0,48,12,0,0,61,114,Tablet,Filmes,"4,0","5,0","4,0",0
12110,33,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,9,55,0,2,0,46,Mobile,Infantil,"1,5",,"3,5",1
12111,44,,Centro-Oeste,Mensal,Débito,Padrão,38.0,31,55,0,0,0,55,Mobile,Séries,,,"3,5",0
12112,47,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,5,18,0,3,0,36,tv,Infantil,,"1,5","3,5",1
12113,32,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,25,52,0,2,0,39,Desktop,Filmes,"3,0",,,1
12114,44,Masculino,Sul,Mensal,Débito Automático,Básico,24.9,0,1,0,1,92,64,tv,Documentários,,"4,5","1,0",0
12115,33,Masculino,Centro-Oeste,Mensal,Débito,Básico,24.9,5,1,0,4,24,33,TV,Filmes,"2,0","1,0","2,5",1
12116,47,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,25,1,2,9,79,Tablet,Filmes,,,"2,0",0
12117,40,Masculino,Sudeste,Mensal,Débito,Básico,24.9,10,40,0,0,0,54,Tablet,Novelas,,,"2,0",0
12118,44,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,19,43,0,3,0,80,tv,Filmes,"4,0",,"1,0",0
12119,28,Feminino,Norte,Anual,Crédito Recorrente,Premium,38.0,18,21,0,1,7,90,Mobile,Filmes,"4,0","5,0","1,5",0
12120,27,,Sudeste,Mensal,Débito Automático,Básico,24.9,11,40,0,2,0,97,tv,Documentários,"4,0",,"1,0",0
12121,50,Feminino,Centro-Oeste,Mensal,Débito,Padrão,38.0,19,13,0,2,11,107,TV,Documentários,"1,0","3,5","1,5",0
12122,36,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,24,52,0,2,0,68,Mobile,Séries,,,"4,0",0
12123,41,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,1,2,0,0,49,40,tv,Documentários,,"5,0","2,5",0
12124,34,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,9,25,0,0,4,24,Mobile,Filmes,,"2,0","4,5",1
12125,49,Feminino,Norte,Anual,Crédito Recorrente,Padrão,32.0,44,22,0,3,9,83,Mobile,Filmes,,,"1,0",0
12126,30,Feminino,Nordeste,Mensal,Pix,Básico,24.9,16,30,0,2,1,5,mobile,Documentários,"3,5","2,0","3,0",1
12127,36,Feminino,Sudeste,Mensal,Débito,Básico,24.9,17,89,0,5,0,11,Tablet,Documentários,,,"3,5",1
12128,48,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,41,25,0,2,16,140,TV,Filmes,"5,0","5,0","2,5",0
12129,53,Masculino,Sul,Mensal,Débito,Padrão,38.0,2,27,1,2,5,90,TV,Séries,"1,5","5,0",,0
12130,31,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,9,21,0,2,11,155,Mobile,Infantil,,"3,5","4,0",0
12131,63,,Sul,Mensal,Crédito Recorrente,Básico,24.9,5,9,0,0,74,18,Desktop,Séries,"3,0","3,0","3,5",0
12132,42,Feminino,Centro-Oeste,Mensal,Débito Automático,Premium,49.9,23,71,0,0,0,5,TV,Séries,"2,5",,"2,5",1
12133,24,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,48,19,0,4,61,100,Mobile,Filmes,"4,0",,"4,0",0
12134,42,Feminino,Norte,Mensal,Cartão de Crédito,Básico,24.9,3,26,1,1,15,114,TV,Séries,"4,0",,,0
12135,33,Outros,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,8,55,0,1,0,60,Mobile,Esportes,"2,0",,"4,5",1
12136,43,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,10,26,0,1,15,121,tv,Filmes,"4,0","3,5","2,5",0
12137,37,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,36,2,0,0,76,110,Desktop,Documentários,,,"1,5",0
12138,38,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,2,34,0,1,0,50,Desktop,Novelas,"4,0",,"5,0",0
12139,26,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,2,9,0,1,24,102,TV,Séries,"4,0","4,0","1,5",0
12140,50,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,15,22,0,3,5,23,Mobile,Filmes,"3,5",,,1
12141,22,Masculino,Sul,Mensal,Pix,Padrão,38.0,41,62,0,2,0,24,tv,Esportes,,,"2,5",1
12142,23,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,26,11,0,1,36,66,mobile,Filmes,"4,0",,,0
12143,42,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,20,0,1,47,171,Mobile,Séries,,"4,5","2,5",0
12144,58,Masculino,Sul,Mensal,Pix,Padrão,38.0,12,50,0,0,0,12,TV,Esportes,"2,0",,"3,0",1
12145,33,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,12,71,0,1,0,18,Desktop,Esportes,"3,5",,"1,0",1
12146,47,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,9,32,0,1,0,175,Mobile,Novelas,,,,0
12147,51,Feminino,Centro-Oeste,Mensal,Débito,Padrão,38.0,3,42,0,1,0,99,mobile,Esportes,"3,5",,,0
12148,48,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,18,20,0,3,91,56,TV,Documentários,,,"2,5",0
12149,33,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,1,18,0,0,37,119,TV,Esportes,,"5,0","4,5",0
12150,23,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,17,37,0,4,0,113,Mobile,Documentários,,,"1,0",0
12151,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,7,12,0,0,60,29,tv,Séries,,,"3,0",0
12152,34,Feminino,Sudeste,Mensal,Débito,Básico,24.9,13,30,0,5,0,75,Desktop,Filmes,"3,0","5,0","2,0",0
12153,53,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,20,29,0,1,10,81,mobile,Novelas,,,"4,5",0
12154,23,,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,2,55,0,1,0,31,mobile,Filmes,"1,0",,,1
12155,47,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,51,0,0,0,36,mobile,Filmes,"4,0",,"2,0",0
12156,25,,Nordeste,Anual,Crédito Recorrente,Premium,38.0,5,34,0,2,0,88,Tablet,Infantil,,,,0
12157,39,Não Informar,Nordeste,Mensal,Pix,Padrão,38.0,15,14,0,2,18,11,Desktop,Novelas,,,"3,5",1
12158,47,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,5,10,0,2,9,105,TV,Esportes,"4,0","3,5",,0
12159,29,Feminino,Sul,Mensal,Boleto,Básico,24.9,48,15,1,1,57,32,mobile,Infantil,"4,0",,"1,5",0
12160,40,Masculino,Nordeste,Mensal,Débito Automático,Básico,24.9,5,22,0,0,12,196,Tablet,Esportes,,"3,0","4,0",0
12161,32,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,42,22,0,2,9,93,Tablet,Esportes,"4,0",,,0
12162,47,Não Informar,Sudeste,Mensal,Boleto,Básico,24.9,9,8,0,0,64,86,Desktop,Filmes,"4,0",,"1,5",0
12163,41,Feminino,Sul,Anual,Crédito Recorrente,Básico,22.0,1,19,0,2,83,136,tv,Séries,,,"1,5",0
12164,38,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,6,30,0,0,0,26,TV,Novelas,,,"4,5",1
12165,58,Masculino,Norte,Mensal,Débito,Básico,24.9,0,0,0,1,10,100,Desktop,Esportes,,,"5,0",0
12166,46,,Sudeste,Mensal,Pix,Básico,24.9,6,17,0,4,7,23,Tablet,Documentários,"2,5","2,0","4,0",1
12167,29,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,7,5,0,1,121,43,Mobile,Filmes,"4,0","4,5",,0
12168,36,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,0,1,0,0,14,5,Desktop,Documentários,,"3,0","4,5",0
12169,37,Feminino,Nordeste,Anual,Crédito Recorrente,Básico,22.0,3,37,0,2,0,5,Tablet,Filmes,,,,1
12170,39,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,10,16,0,0,42,57,Tablet,Séries,"3,0","5,0","1,5",0
12171,70,,Sul,Anual,Crédito Recorrente,Básico,22.0,28,22,0,1,15,61,Mobile,Documentários,"4,0",,,0
12172,42,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,29,26,0,1,11,79,mobile,Filmes,"4,0","5,0",,0
12173,18,Masculino,Sul,Mensal,Cartão de Crédito,Premium,49.9,27,5,0,2,54,22,mobile,Séries,"4,0",,"1,5",0
12174,30,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,27,27,0,2,3,5,Mobile,Séries,,"2,5","3,0",1
12175,18,Masculino,Sudeste,Mensal,Débito,Básico,24.9,5,38,0,1,0,21,Tablet,Séries,,,"2,0",1
12176,33,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,2,42,0,2,0,102,TV,Novelas,"4,0",,"2,0",0
12177,18,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,9,28,0,1,7,75,Tablet,Séries,"4,0","5,0","2,0",0
12178,26,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,8,64,0,0,0,118,Desktop,Documentários,,,"5,0",0
12179,18,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,4,13,0,3,42,19,Desktop,Documentários,"3,0",,"3,0",0
12180,42,Masculino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,0,0,0,1,67,117,tv,Infantil,,"3,0",,0
12181,38,Feminino,Nordeste,Mensal,Pix,Padrão,38.0,27,14,0,1,71,126,mobile,Filmes,"4,5","3,5","1,0",0
12182,41,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,3,31,0,2,0,5,tv,Documentários,"4,0",,"2,5",0
12183,36,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,30,36,0,0,0,70,Mobile,Filmes,"4,0",,"1,5",0
12184,19,Masculino,Sul,Mensal,Pix,Básico,24.9,7,28,0,1,6,111,Mobile,Séries,"4,5","4,0","2,0",0
12185,44,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,5,32,0,0,0,95,mobile,Séries,"3,0",,"2,0",0
12186,62,Masculino,Centro-Oeste,Mensal,Débito,Básico,24.9,18,26,0,1,10,88,tv,Séries,"4,0",,"4,5",0
12187,43,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,8,13,0,2,65,63,TV,Esportes,"3,0",,"4,0",0
12188,32,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,13,11,0,0,81,136,mobile,Esportes,,"4,5","3,5",0
12189,19,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,25,9,0,0,68,79,Tablet,Filmes,"1,0",,"1,5",0
12190,26,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,41,19,0,1,86,133,Mobile,Filmes,"4,0","4,0","3,5",0
12191,43,Feminino,Sul,Mensal,Débito,Básico,24.9,44,26,0,0,19,94,mobile,Filmes,,,"4,0",0
12192,51,,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,23,23,0,0,12,66,Mobile,Esportes,,,"2,5",0
12193,41,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,28,30,0,1,4,30,Tablet,Filmes,,"1,5","2,5",1
12194,48,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,48,40,0,0,0,12,Tablet,Séries,"4,0",,,0
12195,47,Masculino,Norte,Anual,Crédito Recorrente,Padrão,32.0,18,30,0,1,8,63,mobile,Séries,"4,0",,"3,5",0
12196,44,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,6,49,0,1,0,65,mobile,Esportes,,,,0
12197,29,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,12,28,0,1,11,46,mobile,Séries,,"5,0",,0
12198,40,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,27,0,3,17,23,tv,Séries,,"4,0","2,5",0
12199,26,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,34,6,0,1,91,15,Desktop,Séries,"4,0",,"4,0",0
12200,38,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,48,7,0,2,63,47,Mobile,Filmes,"4,5",,"2,5",0
12201,42,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,47,18,0,1,93,111,Desktop,Infantil,"4,0","3,0","1,5",0
12202,59,Não Informar,Sul,Mensal,Cartão de Crédito,Básico,24.9,13,16,0,1,75,154,Desktop,Filmes,"3,5",,"5,0",0
12203,20,,Nordeste,Mensal,Débito Automático,Básico,24.9,38,8,0,1,20,89,tv,Séries,,"4,0","4,0",0
12204,44,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,9,54,0,0,0,77,Desktop,Documentários,"4,0",,"1,0",0
12205,57,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,0,0,0,2,77,108,TV,Infantil,,,"2,0",0
12206,47,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,0,1,0,0,46,90,mobile,Documentários,,"3,5","3,0",0
12207,48,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,9,25,0,2,1,19,Tablet,Séries,,"2,0","2,0",1
12208,45,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,3,42,0,1,0,23,Tablet,Novelas,"2,0",,"1,0",1
12209,54,Feminino,Nordeste,Anual,Crédito Recorrente,Básico,22.0,8,13,0,0,59,122,Mobile,Infantil,"2,5","3,0","3,5",0
12210,23,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,5,27,0,3,0,56,Tablet,Séries,"2,0",,,0
12211,19,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,16,0,0,48,67,tv,Séries,,"4,0",,0
12212,37,Feminino,Nordeste,Mensal,Pix,Padrão,38.0,2,18,0,4,23,8,Desktop,Esportes,"2,0",,,1
12213,18,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,40,19,0,0,15,5,mobile,Novelas,"3,0","3,5","3,5",0
12214,53,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,0,0,1,98,107,Tablet,Esportes,,"3,0","2,0",0
12215,53,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,3,44,0,0,0,47,Mobile,Séries,"2,0",,,1
12216,32,,Nordeste,Anual,Crédito Recorrente,Premium,38.0,1,22,1,2,10,124,TV,Filmes,,,"5,0",0
12217,33,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,36,60,0,2,0,7,Tablet,Séries,,,"4,0",0
12218,37,Outros,Sul,Mensal,Cartão de Crédito,Básico,24.9,26,33,0,2,0,74,TV,Esportes,"2,5",,"2,5",0
12219,38,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,2,44,0,1,0,97,Mobile,Documentários,"4,0",,,0
12220,39,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,33,0,0,0,5,Desktop,Séries,"1,5",,"3,0",1
12221,45,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,2,8,0,1,57,40,Mobile,Filmes,"4,0","3,0","5,0",0
12222,35,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,21,11,0,0,8,51,mobile,Esportes,"2,0","2,5","3,5",1
12223,50,,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,13,21,0,3,9,144,tv,Séries,,"4,0","2,5",0
12224,43,Não Informar,Nordeste,Mensal,Débito,Padrão,38.0,5,29,0,0,3,143,Tablet,Esportes,"4,0","3,0","3,0",0
12225,30,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,48,18,0,1,69,90,Tablet,Filmes,"4,0","3,5","1,0",0
12226,55,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,8,50,1,0,0,36,TV,Filmes,"2,0",,"3,5",1
12227,20,,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,29,9,0,1,63,133,Desktop,Séries,,"5,0","3,0",0
12228,36,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,2,23,0,2,15,57,mobile,Séries,"4,0",,"5,0",0
12229,50,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,2,31,0,1,0,93,TV,Séries,"2,5",,"3,5",0
12230,28,Não Informar,Nordeste,Mensal,Pix,Básico,24.9,25,64,0,0,0,18,Tablet,Filmes,"2,5",,"3,5",1
12231,42,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,3,31,0,0,0,77,TV,Séries,,,"1,5",0
12232,45,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,1,18,0,1,33,89,Tablet,Documentários,,,"1,5",0
12233,26,Outros,Sudeste,Mensal,Boleto,Padrão,38.0,33,16,0,1,52,89,Mobile,Infantil,"4,0",,"5,0",0
12234,37,Feminino,Nordeste,Mensal,Pix,Básico,24.9,21,37,0,0,0,71,Mobile,Filmes,"3,0",,"3,0",0
12235,35,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,3,25,0,0,16,93,Tablet,Novelas,"4,0","4,5","1,0",0
12236,30,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,46,21,0,0,15,131,tv,Novelas,"4,0","4,5","4,5",0
12237,67,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,10,7,1,0,48,83,TV,Infantil,"4,0","4,0","2,5",0
12238,28,Masculino,Nordeste,Mensal,Pix,Básico,24.9,6,40,0,0,0,19,mobile,Séries,"2,0",,"4,5",1
12239,51,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,2,6,0,1,30,8,TV,Filmes,"1,5","4,0","5,0",0
12240,32,,Sul,Anual,Crédito Recorrente,Premium,38.0,13,18,0,2,45,101,TV,Séries,"4,0","3,5","4,0",0
12241,23,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,22,0,1,6,22,Desktop,Séries,"2,0","2,5","3,5",1
12242,39,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,2,21,0,0,3,15,mobile,Documentários,"2,0","2,5","3,5",1
12243,46,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,7,17,0,0,56,107,mobile,Filmes,,"3,5","3,5",0
12244,49,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,5,13,0,2,72,100,TV,Filmes,"2,5",,,0
12245,58,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,48,22,0,0,13,85,tv,Séries,,"3,0","3,5",0
12246,76,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,4,7,0,1,55,100,Desktop,Esportes,"4,0",,"2,5",0
12247,41,Não Informar,Sul,Mensal,Débito,Básico,24.9,3,50,0,3,0,92,tv,Documentários,"4,0",,"4,0",0
12248,29,Masculino,Sudeste,Mensal,Pix,Básico,24.9,48,40,0,1,0,41,tv,Documentários,,,,1
12249,43,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,3,24,0,2,10,30,tv,Séries,"4,0","3,0","4,5",0
12250,34,Masculino,Sul,Mensal,Débito,Premium,49.9,9,44,0,2,0,79,TV,Filmes,"4,0",,"1,5",0
12251,50,,Sudeste,Mensal,Pix,Padrão,38.0,48,8,0,2,49,164,Mobile,Filmes,"4,0","3,0","3,0",0
12252,21,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,1,23,0,1,12,83,mobile,Documentários,,"5,0","5,0",0
12253,68,,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,2,25,0,2,18,5,mobile,Infantil,"4,5","3,5",,0
12254,49,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,16,22,1,1,2,107,Mobile,Séries,"4,0",,,0
12255,18,Masculino,Sudeste,Mensal,Pix,Básico,24.9,23,14,0,1,62,140,TV,Documentários,,,"5,0",0
12256,28,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,5,21,0,1,11,138,mobile,Esportes,"1,0",,"2,5",0
12257,48,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,18,74,0,0,0,86,mobile,Filmes,,,"2,5",0
12258,53,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,14,21,0,0,17,30,Mobile,Séries,,,"3,0",0
12259,21,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,2,15,0,1,80,139,tv,Filmes,"4,5",,,0
12260,47,,Centro-Oeste,Mensal,Crédito Recorrente,Premium,49.9,3,21,0,0,12,28,TV,Esportes,"4,0",,"2,0",0
12261,18,Feminino,Sudeste,Mensal,Débito Automático,Padrão,38.0,48,40,0,1,0,21,Tablet,Séries,"2,0",,,1
12262,36,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,12,31,0,2,0,46,Desktop,Infantil,"1,0",,,0
12263,52,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,17,16,0,1,57,154,TV,Filmes,,"3,5","1,5",0
12264,30,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,0,0,0,2,35,51,Desktop,Filmes,,,"4,0",0
12265,18,Não Informar,Sudeste,Mensal,Débito,Básico,24.9,10,52,0,3,0,7,mobile,Esportes,,,"1,5",1
12266,39,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,10,15,0,0,88,91,TV,Documentários,"4,0",,"5,0",0
12267,30,,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,11,0,1,46,61,Mobile,Séries,,"5,0","3,0",0
12268,46,Masculino,Sudeste,Mensal,Boleto,Premium,49.9,11,20,0,2,64,40,tv,Infantil,,,"1,0",0
12269,26,Não Informar,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,11,0,0,44,60,TV,Filmes,"4,0","3,5",,0
12270,27,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,13,31,1,0,0,144,mobile,Novelas,"4,0",,"3,0",0
12271,18,Feminino,Sudeste,Mensal,Débito,Premium,49.9,12,3,0,0,60,88,tv,Séries,"3,5",,"3,0",0
12272,40,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,1,15,0,1,71,109,Mobile,Filmes,,,,0
12273,35,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,26,14,0,3,98,33,Tablet,Esportes,"4,0","5,0","1,5",0
12274,22,Feminino,Norte,Anual,Crédito Recorrente,Premium,38.0,2,46,0,0,0,24,Desktop,Documentários,"2,0",,"3,0",1
12275,40,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,5,60,0,0,0,30,tv,Filmes,,,"4,0",0
12276,51,,Centro-Oeste,Mensal,Débito,Básico,24.9,15,27,0,1,1,19,tv,Séries,,"1,0","1,0",1
12277,35,Feminino,Centro-Oeste,Mensal,Débito,Básico,24.9,21,28,0,1,8,86,TV,Esportes,,"4,0","1,0",0
12278,41,Feminino,Sul,Mensal,Débito,Básico,24.9,0,0,0,3,88,61,Tablet,Séries,,,"2,5",0
12279,41,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,4,8,0,3,26,36,Desktop,Esportes,,,,0
